CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;ID_Capital_Social;Tipo_Capital;Data_Autorizacao_Aprovacao;Valor_Capital;Prazo_Integralizacao;Quantidade_Acoes_Ordinarias;Quantidade_Acoes_Preferenciais;Quantidade_Total_Acoes
75.315.333/0001-09;2022-01-01;19;127401;293861;Capital Integralizado;2022-04-25;7660725261.16;;1986224550;0;1986224550
75.315.333/0001-09;2022-01-01;19;127401;293862;Capital Emitido;2022-03-25;7660023261.16;;1986164550;0;1986164550
75.315.333/0001-09;2022-01-01;19;127401;293863;Capital Subscrito;2022-03-25;7660023261.16;;1986164550;0;1986164550
75.315.333/0001-09;2022-01-01;19;127401;293864;Capital Integralizado;2022-03-25;7660023261.16;;1986164550;0;1986164550
75.315.333/0001-09;2022-01-01;19;127401;293865;Capital Emitido;2021-07-27;7650370761.16;;1985339550;0;1985339550
75.315.333/0001-09;2022-01-01;19;127401;293866;Capital Subscrito;2021-07-27;7650370761.16;;1985339550;0;1985339550
75.315.333/0001-09;2022-01-01;19;127401;293867;Capital Integralizado;2021-07-27;7650370761.16;;1985339550;0;1985339550
75.315.333/0001-09;2022-01-01;19;127401;293868;Capital Emitido;2021-05-26;7649818930.66;;1985292385;0;1985292385
75.315.333/0001-09;2022-01-01;19;127401;293869;Capital Subscrito;2021-05-26;7649818930.66;;1985292385;0;1985292385
75.315.333/0001-09;2022-01-01;19;127401;293870;Capital Integralizado;2021-05-26;7649818930.66;;1985292385;0;1985292385
75.315.333/0001-09;2022-01-01;19;127401;293871;Capital Emitido;2021-03-30;7649116930.66;;1985232385;0;1985232385
75.315.333/0001-09;2022-01-01;19;127401;293872;Capital Subscrito;2021-03-30;7649116930.66;;1985232385;0;1985232385
75.315.333/0001-09;2022-01-01;19;127401;293873;Capital Integralizado;2021-03-30;7649116930.66;;1985232385;0;1985232385
75.315.333/0001-09;2022-01-01;19;127401;293874;Capital Emitido;2020-09-25;7648726911.16;;1985199050;0;1985199050
75.315.333/0001-09;2022-01-01;19;127401;293875;Capital Subscrito;2020-09-25;7648726911.16;;1985199050;0;1985199050
75.315.333/0001-09;2022-01-01;19;127401;293876;Capital Integralizado;2020-09-25;7648726911.16;;1985199050;0;1985199050
75.315.333/0001-09;2022-01-01;19;127401;293877;Capital Emitido;2020-05-26;7646620911.16;;1985019050;0;1985019050
75.315.333/0001-09;2022-01-01;19;127401;293878;Capital Subscrito;2020-05-26;7646620911.16;;1985019050;0;1985019050
75.315.333/0001-09;2022-01-01;19;127401;293879;Capital Integralizado;2020-05-26;7646620911.16;;1985019050;0;1985019050
75.315.333/0001-09;2022-01-01;19;127401;293880;Capital Emitido;2020-04-09;7645727007.76;;1984942648;0;1984942648
75.315.333/0001-09;2022-01-01;19;127401;293881;Capital Subscrito;2020-04-09;7645727007.76;;1984942648;0;1984942648
75.315.333/0001-09;2022-01-01;19;127401;293882;Capital Integralizado;2020-04-09;7645727007.76;;1984942648;0;1984942648
75.315.333/0001-09;2022-01-01;19;127401;293883;Capital Emitido;2020-02-20;7644865887.76;;1984869048;0;1984869048
75.315.333/0001-09;2022-01-01;19;127401;293884;Capital Subscrito;2020-02-20;7644865887.76;;1984869048;0;1984869048
75.315.333/0001-09;2022-01-01;19;127401;293885;Capital Integralizado;2020-02-20;7644865887.76;;1984869048;0;1984869048
75.315.333/0001-09;2022-01-01;19;127401;293886;Capital Emitido;2019-11-06;7636368470.26;;1984142773;0;1984142773
75.315.333/0001-09;2022-01-01;19;127401;293887;Capital Subscrito;2019-11-06;7636368470.26;;1984142773;0;1984142773
75.315.333/0001-09;2022-01-01;19;127401;293888;Capital Integralizado;2019-11-06;7636368470.26;;1984142773;0;1984142773
75.315.333/0001-09;2022-01-01;19;127401;293889;Capital Emitido;2019-09-26;7635943842.10;;1984106480;0;1984106480
75.315.333/0001-09;2022-01-01;19;127401;293890;Capital Subscrito;2019-09-26;7635943842.10;;1984106480;0;1984106480
75.315.333/0001-09;2022-01-01;19;127401;293891;Capital Integralizado;2019-09-26;7635943842.10;;1984106480;0;1984106480
75.315.333/0001-09;2022-01-01;19;127401;293892;Capital Emitido;2019-07-24;7632201749.20;;1983786643;0;1983786643
75.315.333/0001-09;2022-01-01;19;127401;293893;Capital Subscrito;2019-07-24;7632201749.20;;1983786643;0;1983786643
75.315.333/0001-09;2022-01-01;19;127401;293894;Capital Integralizado;2019-07-24;7632201749.20;;1983786643;0;1983786643
75.315.333/0001-09;2022-01-01;19;127401;293895;Capital Emitido;2019-05-09;7629428896.00;;1983549647;0;1983549647
75.315.333/0001-09;2022-01-01;19;127401;293896;Capital Subscrito;2019-05-09;7629428896.00;;1983549647;0;1983549647
75.315.333/0001-09;2022-01-01;19;127401;293897;Capital Integralizado;2019-05-09;7629428896.00;;1983549647;0;1983549647
75.315.333/0001-09;2022-01-01;19;127401;293898;Capital Emitido;2019-02-26;7628612236.00;;1983479847;0;1983479847
75.315.333/0001-09;2022-01-01;19;127401;293899;Capital Subscrito;2019-02-26;7628612236.00;;1983479847;0;1983479847
75.315.333/0001-09;2022-01-01;19;127401;293900;Capital Integralizado;2019-02-26;7628612236.00;;1983479847;0;1983479847
75.315.333/0001-09;2022-01-01;19;127401;293901;Capital Emitido;2018-12-06;7626779770.30;;1983323226;0;1983323226
75.315.333/0001-09;2022-01-01;19;127401;293902;Capital Subscrito;2018-12-06;7626779770.30;;1983323226;0;1983323226
75.315.333/0001-09;2022-01-01;19;127401;293903;Capital Integralizado;2018-12-06;7626779770.30;;1983323226;0;1983323226
75.315.333/0001-09;2022-01-01;19;127401;293904;Capital Emitido;2018-11-07;7619166498.40;;1982672519;0;1983672519
75.315.333/0001-09;2022-01-01;19;127401;293905;Capital Subscrito;2018-11-07;7619166498.40;;1982672519;0;1982672519
75.315.333/0001-09;2022-01-01;19;127401;293906;Capital Integralizado;2018-11-07;7619166498.40;;1982672519;0;1982672519
75.609.123/0001-23;2022-01-01;3;119004;271424;Capital Emitido;2022-05-10;890404824.25;Integralizado;568765115;0;568765115
75.609.123/0001-23;2022-01-01;3;119004;271425;Capital Subscrito;2022-05-10;890404824.25;Integralizado;568765115;0;568765115
75.609.123/0001-23;2022-01-01;3;119004;271426;Capital Integralizado;2022-05-10;890404824.25;;568765115;0;568765115
75.609.123/0001-23;2022-01-01;3;119004;271427;Capital Autorizado;2019-07-08;1500000000.00;;0;0;0
76.483.817/0001-20;2022-01-01;6;125885;290528;Capital Subscrito;2021-04-26;10800000000.00;;1054090460;1682463290;2736553750
76.483.817/0001-20;2022-01-01;6;125885;290529;Capital Integralizado;2021-04-26;10800000000.00;;1054090460;1682463290;2736553750
76.483.817/0001-20;2022-01-01;6;125885;290530;Capital Autorizado;2021-03-11;10800000000.00;;1333333334;2666666666;4000000000
76.484.013/0001-45;2022-01-01;14;126125;291343;Capital Integralizado;2023-04-28;6000000000.00;;503735259;1007470260;1511205519
76.484.013/0001-45;2022-01-01;14;126125;291344;Capital Integralizado;2020-03-27;4000000000.00;;503735259;1007470260;1511205519
76.484.013/0001-45;2022-01-01;14;126125;291345;Capital Subscrito;2017-12-18;2854951992.50;;167911753;335823420;503735173
76.484.013/0001-45;2022-01-01;14;126125;291346;Capital Integralizado;2017-12-18;2854951992.50;;167911753;335823420;503735173
76.484.013/0001-45;2022-01-01;14;126125;291347;Capital Subscrito;2016-12-19;2854951992.50;19/12/2016;167911724;335823449;503735173
76.484.013/0001-45;2022-01-01;14;126125;291348;Capital Integralizado;2016-12-19;2854951992.50;19/12/2016;167911724;335823449;503735173
76.484.013/0001-45;2022-01-01;14;126125;291349;Capital Autorizado;2014-03-26;4000000000.00;Não definido;231967956;244652250;476620206
76.535.764/0001-43;2022-01-01;9;124658;286336;Capital Emitido;2022-12-01;32538937370.00;Não há;644531021;15772724;660303745
76.535.764/0001-43;2022-01-01;9;124658;286337;Capital Subscrito;2022-12-01;32538937370.00;Não há;644531021;15772724;660303745
76.535.764/0001-43;2022-01-01;9;124658;286338;Capital Integralizado;2022-12-01;32538937370.00;;644531021;15772724;660303745
76.535.764/0001-43;2022-01-01;9;124658;286339;Capital Autorizado;2022-12-01;38038701741.49;;644531021;15772724;660303745
76.535.764/0001-43;2022-01-01;9;124658;286340;Capital Emitido;2022-02-22;32538937370.00;Não há;6445310218;157727241;6603037459
76.535.764/0001-43;2022-01-01;9;124658;286341;Capital Subscrito;2022-02-22;32538937370.00;Não há;6445310218;157727241;6603037459
76.535.764/0001-43;2022-01-01;9;124658;286342;Capital Integralizado;2022-02-22;32538937370.00;;6445310218;157727241;6603037459
76.535.764/0001-43;2022-01-01;9;124658;286343;Capital Autorizado;2022-02-22;38038701741.49;;6445310218;157727241;6603037459
76.535.764/0001-43;2022-01-01;9;124658;286344;Capital Subscrito;2021-05-03;32538937370.00;Não há;6440496850;157727241;6598224091
76.535.764/0001-43;2022-01-01;9;124658;286345;Capital Integralizado;2021-05-03;32538937370.00;;6440496850;157727241;6598224091
76.535.764/0001-43;2022-01-01;9;124658;286346;Capital Subscrito;2019-01-21;32538937370.00;Não há.;5796477760;157727241;5954205001
76.535.764/0001-43;2022-01-01;9;124658;286347;Capital Integralizado;2019-01-21;32538937370.00;Não há.;5796477760;157727241;5954205001
76.535.764/0001-43;2022-01-01;9;124658;286348;Capital Emitido;2018-10-26;32538937370.00;Não há.;5796477760;157727241;5954205001
76.535.764/0001-43;2022-01-01;9;124658;286349;Capital Subscrito;2018-10-26;32257439838.00;Não há.;3828979960;157727241;3986707201
76.535.764/0001-43;2022-01-01;9;124658;286350;Capital Integralizado;2018-10-26;32257439838.00;Não há.;3828979960;157727241;3986707201
76.535.764/0001-43;2022-01-01;9;124658;286351;Capital Autorizado;2018-09-17;38038701741.49;Não há.;5796477760;157727241;5954205001
76.535.764/0001-43;2022-01-01;9;124658;286352;Capital Emitido;2018-07-27;32038471375.00;Não há.;2182333264;157727241;2340060505
76.535.764/0001-43;2022-01-01;9;124658;286353;Capital Subscrito;2018-07-27;32038471375.00;Não há.;2182333264;157727241;2340060505
76.535.764/0001-43;2022-01-01;9;124658;286354;Capital Integralizado;2018-07-27;32038471375.00;Não há;2182333264;157727241;2340060505
76.535.764/0001-43;2022-01-01;9;124658;286355;Capital Emitido;2015-10-08;21438374154.00;Não há.;668033661;157727241;825760902
76.535.764/0001-43;2022-01-01;9;124658;286356;Capital Subscrito;2015-10-08;21438374154.00;Não há.;668033661;157727241;825760902
76.535.764/0001-43;2022-01-01;9;124658;286357;Capital Integralizado;2015-10-08;21438374154.00;Não há.;668033661;157727241;825760902
76.535.764/0001-43;2022-01-01;9;124658;286358;Capital Autorizado;2014-03-27;34038701741.49;Não há.;2182333264;157727241;2340060505
76.627.504/0001-06;2022-01-01;10;127101;292776;Capital Autorizado;2023-05-15;496796687.91;;24059043;12627232;36686275
76.627.504/0001-06;2022-01-01;10;127101;292777;Capital Autorizado;2023-03-30;496796687.91;;120295218;63136160;183431378
76.627.504/0001-06;2022-01-01;10;127101;292778;Capital Autorizado;2022-12-14;495460382.91;;119917580;63136160;183053740
76.627.504/0001-06;2022-01-01;10;127101;292779;Capital Autorizado;2022-09-27;488681642.91;;118001912;63136160;181138072
76.627.504/0001-06;2022-01-01;10;127101;292780;Capital Integralizado;2022-05-27;476040948.91;;114429660;63136160;177565820
76.627.504/0001-06;2022-01-01;10;127101;292781;Capital Integralizado;2022-01-11;463826251.91;;110977795;63136160;174113955
76.627.504/0001-06;2022-01-01;10;127101;292782;Capital Integralizado;2021-10-29;437530035.91;;103546495;63136160;166682655
76.627.504/0001-06;2022-01-01;10;127101;292783;Capital Integralizado;2021-07-21;432641201.91;;102164920;63136160;165301080
76.627.504/0001-06;2022-01-01;10;127101;292784;Capital Integralizado;2021-05-07;432641201.91;;5108246;3156808;8265054
76.627.504/0001-06;2022-01-01;10;127101;292785;Capital Integralizado;2021-05-07;432641201.91;;5108246;3156808;8265054
76.627.504/0001-06;2022-01-01;10;127101;292786;Capital Integralizado;2021-03-30;429683558.91;;5066447;3156808;8223255
76.627.504/0001-06;2022-01-01;10;127101;292787;Capital Integralizado;2020-11-13;429210978.91;;5059771;3156808;8216579
76.627.504/0001-06;2022-01-01;10;127101;292788;Capital Integralizado;2020-01-31;429095588.91;;5047172;3156808;8203980
76.627.504/0001-06;2022-01-01;10;127101;292789;Capital Emitido;2019-08-12;412484300.91;;4812385;3156808;7969193
76.627.504/0001-06;2022-01-01;10;127101;292790;Capital Integralizado;2019-07-01;409319027.42;;4414119;3156808;7570927
76.627.504/0001-06;2022-01-01;10;127101;292791;Capital Integralizado;2019-03-28;408847036.42;;4328531;3156808;7485339
76.627.504/0001-06;2022-01-01;10;127101;292792;Capital Integralizado;2019-02-22;408394298.42;;4321633;3156808;7478441
76.627.504/0001-06;2022-01-01;10;127101;292793;Capital Emitido;2018-12-18;408310871.42;;4320459;3156808;7477267
76.627.504/0001-06;2022-01-01;10;127101;292794;Capital Integralizado;2018-12-18;404261045.12;;3195508;3156808;6352316
76.627.504/0001-06;2022-01-01;10;127101;292795;Capital Integralizado;2018-10-25;408236359.42;;4319410;3156808;7476218
76.627.504/0001-06;2022-01-01;10;127101;292796;Capital Integralizado;2016-04-29;407298783.42;;4306173;3156808;7462981
76.627.504/0001-06;2022-01-01;10;127101;292797;Capital Integralizado;2015-12-28;407298783.42;;86123467;63136159;149259626
79.430.682/0001-22;2022-01-01;4;121210;276992;Capital Emitido;2020-10-13;0.00;N/A;152042534;0;152042534
79.430.682/0001-22;2022-01-01;4;121210;276993;Capital Autorizado;2020-08-24;0.00;N/A;250000000;0;250000000
79.430.682/0001-22;2022-01-01;4;121210;276994;Capital Emitido;2014-03-14;21720362.00;14/03/2014;21720362;0;21720362
79.430.682/0001-22;2022-01-01;4;121210;276995;Capital Subscrito;2014-03-14;21720362.00;14/03/2014;21720362;0;21720362
79.430.682/0001-22;2022-01-01;4;121210;276996;Capital Integralizado;2014-03-14;21720362.00;14/03/2014;21720362;0;21720362
80.227.184/0001-66;2022-01-01;11;126159;291443;Capital Subscrito;2022-09-06;133100000.00;24 meses;122110092;0;122110092
80.227.184/0001-66;2022-01-01;11;126159;291444;Capital Integralizado;2022-09-06;156040727.62;;122190540;160896;122351436
80.227.184/0001-66;2022-01-01;11;126159;291445;Capital Autorizado;2022-09-06;150000000.00;;0;0;0
80.227.184/0001-66;2022-01-01;11;126159;291446;Capital Integralizado;2022-05-24;22940727.62;;80448;160896;241344
80.227.184/0001-66;2022-01-01;11;126159;291447;Capital Integralizado;2021-04-29;22940727.62;;80448;160896;241344
80.680.093/0001-81;2022-01-01;6;125542;289613;Capital Emitido;2023-04-18;253936600.00;;1269683;0;1269683
80.680.093/0001-81;2022-01-01;6;125542;289614;Capital Subscrito;2023-04-18;253936600.00;;1269683;0;1269683
80.680.093/0001-81;2022-01-01;6;125542;289615;Capital Integralizado;2023-04-18;253936600.00;;1269683;0;1269683
80.680.093/0001-81;2022-01-01;6;125542;289616;Capital Autorizado;2023-04-18;1500000000.00;;0;0;0
81.243.735/0001-48;2022-01-01;9;127114;292861;Capital Emitido;2020-01-31;353700000.00;;54000000;0;54000000
81.243.735/0001-48;2022-01-01;9;127114;292862;Capital Integralizado;2008-03-25;389000000.00;;87800000;0;87800000
81.243.735/0001-48;2022-01-01;9;127114;292863;Capital Autorizado;2006-08-17;0.00;;4500000;0;4500000
82.120.676/0001-83;2022-01-01;1;115785;263086;Capital Emitido;2020-02-14;348292563.00;Totalmente integralizado;130000000;0;130000000
82.120.676/0001-83;2022-01-01;1;115785;263087;Capital Subscrito;2020-02-14;348292563.00;Totalmente integralizado;130000000;0;130000000
82.120.676/0001-83;2022-01-01;1;115785;263088;Capital Integralizado;2020-02-14;348292563.00;;130000000;0;130000000
82.120.676/0001-83;2022-01-01;1;115785;263089;Capital Autorizado;2020-02-14;0.00;;250000000;0;250000000
82.508.433/0001-17;2022-01-01;13;127192;293124;Capital Integralizado;2022-09-15;1118641022.64;;473629304;476110281;949739585
82.508.433/0001-17;2022-01-01;13;127192;293125;Capital Integralizado;2021-12-16;1030563140.15;;436887780;438072631;874960411
82.508.433/0001-17;2022-01-01;13;127192;293126;Capital Integralizado;2021-02-23;942271777.73;;399999993;399999997;799999990
82.508.433/0001-17;2022-01-01;13;127192;293127;Capital Autorizado;2021-01-19;884947321.37;;1000000000;1000000000;2000000000
82.640.558/0001-04;2022-01-01;3;125812;290237;Capital Integralizado;2014-12-05;100023987.40;;2878404;3326971;6205375
82.643.537/0001-34;2022-01-01;9;123226;282823;Capital Autorizado;2021-04-29;57184000.00;;9750000;12750000;22500000
82.643.537/0001-34;2022-01-01;9;123226;282824;Capital Autorizado;2020-05-28;51184080.00;;9750000;12750000;22500000
82.643.537/0001-34;2022-01-01;9;123226;282825;Capital Autorizado;2019-04-30;43675843.00;;9750000;12750000;22500000
82.643.537/0001-34;2022-01-01;9;123226;282826;Capital Autorizado;2017-04-27;17264543.57;;975000;1275000;2250000
82.643.537/0001-34;2022-01-01;9;123226;282827;Capital Integralizado;2016-04-28;17264526.00;;975000;1275000;2250000
82.643.537/0001-34;2022-01-01;9;123226;282828;Capital Integralizado;2015-04-30;16958072.00;;975000;1275000;2250000
82.643.537/0001-34;2022-01-01;9;123226;282829;Capital Integralizado;2014-04-29;10707519.00;;975000;1275000;2250000
82.643.537/0001-34;2022-01-01;9;123226;282830;Capital Integralizado;2013-04-29;8594000.00;;975000;1275000;2250000
82.643.537/0001-34;2022-01-01;9;123226;282831;Capital Integralizado;2012-04-29;8594000.00;;975000;1275000;2250000
82.643.537/0001-34;2022-01-01;9;123226;282832;Capital Integralizado;2011-04-29;8594000.00;;975000;1275000;2250000
82.643.537/0001-34;2022-01-01;9;123226;282833;Capital Integralizado;2010-04-29;8594000.00;;975000;1275000;2250000
82.901.000/0001-27;2022-01-01;5;127284;293386;Capital Emitido;2023-04-18;1700000000.00;;327611110;0;327611110
82.901.000/0001-27;2022-01-01;5;127284;293387;Capital Subscrito;2023-04-18;1700000000.00;;327611110;0;327611110
82.901.000/0001-27;2022-01-01;5;127284;293388;Capital Integralizado;2023-04-18;1700000000.00;;327611110;0;327611110
82.901.000/0001-27;2022-01-01;5;127284;293389;Capital Autorizado;2023-04-18;3000000000.00;;0;0;0
82.982.075/0001-80;2022-01-01;1;116205;264526;Capital Autorizado;2009-09-30;80000000.00;;0;0;0
82.982.075/0001-80;2022-01-01;1;116205;264527;Capital Integralizado;2009-03-30;8186220.16;;1456603;2802677;4259280
83.475.913/0001-91;2022-01-01;3;120117;272513;Capital Emitido;2022-03-16;250000000.00;;140986886;0;140986886
83.475.913/0001-91;2022-01-01;3;120117;272514;Capital Subscrito;2022-03-16;250000000.00;;140986886;0;140986886
83.475.913/0001-91;2022-01-01;3;120117;272515;Capital Integralizado;2022-03-16;250000000.00;;140986886;0;140986886
83.475.913/0001-91;2022-01-01;3;120117;272516;Capital Emitido;2021-04-27;250000000.00;;154529361;0;154529361
83.475.913/0001-91;2022-01-01;3;120117;272517;Capital Emitido;2021-04-27;250000000.00;;154529361;0;154529361
83.475.913/0001-91;2022-01-01;3;120117;272518;Capital Subscrito;2021-04-27;250000000.00;;154529361;0;154529361
83.475.913/0001-91;2022-01-01;3;120117;272519;Capital Integralizado;2021-04-27;250000000.00;;154529361;0;154529361
83.475.913/0001-91;2022-01-01;3;120117;272520;Capital Autorizado;2018-04-30;1000000000.00;;1000000000;0;1000000000
83.878.892/0001-55;2022-01-01;17;127033;292603;Capital Emitido;2021-04-29;2480000000.00;;15527137;23044454;38571591
83.878.892/0001-55;2022-01-01;17;127033;292604;Capital Subscrito;2021-04-29;2480000000.00;;15527137;23044454;38571591
83.878.892/0001-55;2022-01-01;17;127033;292605;Capital Integralizado;2021-04-29;2480000000.00;;15527137;23044454;38571591
83.878.892/0001-55;2022-01-01;17;127033;292606;Capital Autorizado;2021-04-29;2600000000.00;;15527137;23044454;38571591
